Academic Year,Aggregate Level,County Code,District Code,School Code,County Name,District Name,School Name,Reporting Category,"One-Year 
Graduate Count"
2020-21,S,01,61143,0131177,Alameda,Berkeley Unified,Berkeley High,SS,217
2020-21,S,01,61143,0131177,Alameda,Berkeley Unified,Berkeley High,TA,781
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,GF,7
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,GM,22
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,RA,1
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,RB,11
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,RD,1
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,RH,13
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,RW,3
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,SD,8
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,SE,2
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,SF,3
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,SS,20
2020-21,S,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,TA,29
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,GF,369
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,GM,375
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,GX,1
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,RA,216
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,RB,42
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,RD,9
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,RF,27
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,RH,167
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,RI,2
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,RP,3
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,RT,71
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,RW,208
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,SD,51
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,SE,27
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,SF,1
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,SH,8
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,SS,173
2020-21,D,01,61150,0000000,Alameda,Castro Valley Unified,District Office,TA,745
2020-21,S,01,61150,0000001,Alameda,Castro Valley Unified,"Nonpublic, Nonsectarian Schools",GM,1
2020-21,S,01,61150,0000001,Alameda,Castro Valley Unified,"Nonpublic, Nonsectarian Schools",RW,1
2020-21,S,01,61150,0000001,Alameda,Castro Valley Unified,"Nonpublic, Nonsectarian Schools",SD,1
2020-21,S,01,61150,0000001,Alameda,Castro Valley Unified,"Nonpublic, Nonsectarian Schools",TA,1
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,GF,319
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,GM,327
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,GX,1
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,RA,205
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,RB,38
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,RD,8
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,RF,25
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,RH,135
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,RI,2
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,RP,1
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,RT,61
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,RW,172
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,SD,36
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,SE,23
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,SH,6
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,SS,143
2020-21,S,01,61150,0132225,Alameda,Castro Valley Unified,Castro Valley High,TA,647
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,GF,21
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,GM,11
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,RA,7
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,RB,1
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,RD,1
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,RF,1
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,RH,8
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,RT,2
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,RW,12
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,SE,2
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,SS,4
2020-21,S,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,TA,32
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,GF,29
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,GM,36
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,RA,4
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,RB,3
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,RF,1
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,RH,24
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,RP,2
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,RT,8
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,RW,23
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,SD,14
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,SE,2
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,SF,1
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,SH,2
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,SS,26
2020-21,S,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,TA,65
2020-21,D,01,61168,0000000,Alameda,Emery Unified,District Office,GF,17
2020-21,D,01,61168,0000000,Alameda,Emery Unified,District Office,GM,21
2020-21,D,01,61168,0000000,Alameda,Emery Unified,District Office,RA,4
2020-21,D,01,61168,0000000,Alameda,Emery Unified,District Office,RB,17
2020-21,D,01,61168,0000000,Alameda,Emery Unified,District Office,RH,14
2020-21,D,01,61168,0000000,Alameda,Emery Unified,District Office,RT,2
2020-21,D,01,61168,0000000,Alameda,Emery Unified,District Office,RW,1
2020-21,D,01,61168,0000000,Alameda,Emery Unified,District Office,SD,2
2020-21,D,01,61168,0000000,Alameda,Emery Unified,District Office,SE,3
2020-21,D,01,61168,0000000,Alameda,Emery Unified,District Office,SS,30
2020-21,D,01,61168,0000000,Alameda,Emery Unified,District Office,TA,38
2020-21,S,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,GF,17
2020-21,S,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,GM,21
2020-21,S,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,RA,4
2020-21,S,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,RB,17
2020-21,S,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,RH,14
2020-21,S,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,RT,2
2020-21,S,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,RW,1
2020-21,S,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,SD,2
2020-21,S,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,SE,3
2020-21,S,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,SS,30
2020-21,S,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,TA,38
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,GF,"1,269"
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,GM,"1,207"
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,RA,"1,526"
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,RB,60
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,RD,1
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,RF,156
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,RH,348
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,RI,12
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,RP,12
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,RT,64
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,RW,297
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,SD,172
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,SE,115
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,SF,6
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,SH,24
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,SM,6
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,SS,568
2020-21,D,01,61176,0000000,Alameda,Fremont Unified,District Office,TA,"2,476"
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,GF,267
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,GM,287
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,RA,363
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,RB,15
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,RF,47
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,RH,45
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,RI,3
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,RP,1
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,RT,16
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,RW,64
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,SD,25
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,SE,16
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,SF,1
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,SH,4
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,SS,103
2020-21,S,01,61176,0130062,Alameda,Fremont Unified,American High,TA,554
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),GF,36
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),GM,55
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),RA,15
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),RB,2
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),RF,9
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),RH,41
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),RI,1
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),RP,1
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),RT,2
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),RW,20
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),SD,15
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),SE,9
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),SH,6
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),SS,49
2020-21,S,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),TA,91
2020-21,S,01,61176,0130435,Alameda,Fremont Unified,Vista Alternative,GF,10
2020-21,S,01,61176,0130435,Alameda,Fremont Unified,Vista Alternative,GM,5
2020-21,S,01,61176,0130435,Alameda,Fremont Unified,Vista Alternative,RA,6
2020-21,S,01,61176,0130435,Alameda,Fremont Unified,Vista Alternative,RF,2
2020-21,S,01,61176,0130435,Alameda,Fremont Unified,Vista Alternative,RH,3
2020-21,S,01,61176,0130435,Alameda,Fremont Unified,Vista Alternative,RW,4
2020-21,S,01,61176,0130435,Alameda,Fremont Unified,Vista Alternative,SH,1
2020-21,S,01,61176,0130435,Alameda,Fremont Unified,Vista Alternative,SS,7
2020-21,S,01,61176,0130435,Alameda,Fremont Unified,Vista Alternative,TA,15
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,GF,34
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,GM,33
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,RA,24
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,RB,2
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,RF,3
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,RH,21
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,RI,1
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,RP,1
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,RT,3
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,RW,12
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,SD,5
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,SE,5
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,SS,27
2020-21,S,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,TA,67
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,GF,264
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,GM,264
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,RA,401
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,RB,5
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,RF,31
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,RH,31
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,RI,1
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,RP,2
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,RT,9
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,RW,48
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,SD,37
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,SE,19
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,SF,1
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,SH,1
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,SM,2
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,SS,75
2020-21,S,01,61176,0134270,Alameda,Fremont Unified,Irvington High,TA,528
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,GF,178
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,GM,146
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,RA,85
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,RB,16
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,RF,23
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,RH,120
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,RI,2
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,RP,4
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,RT,9
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,RW,65
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,SD,29
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,SE,18
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,SF,2
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,SH,6
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,SS,140
2020-21,S,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,TA,324
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,GF,247
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,GM,228
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,RA,440
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,RF,7
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,RH,6
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,RT,7
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,RW,15
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,SD,16
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,SE,10
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,SH,1
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,SS,40
2020-21,S,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,TA,475
2020-21,S,01,61176,0138693,Alameda,Fremont Unified,Washington High,GF,233
2020-21,S,01,61176,0138693,Alameda,Fremont Unified,Washington High,GM,189
